filename,iterations,moves,solved,H/V,types,dimension
board234.csv,223,4,yes,4:4,0:8:0:0:0,6
board235.csv,79,8,yes,3:3,0:2:4:0:0,6
board236.csv,136,5,yes,2:5,0:5:2:0:0,6
board237.csv,87,4,yes,5:2,0:5:2:0:0,6
board238.csv,956,7,yes,3:4,0:5:2:0:0,6
board239.csv,359,6,yes,5:2,0:5:2:0:0,6
board24.csv,70,6,yes,3:4,0:5:2:0:0,6
board240.csv,117,20,yes,3:3,0:2:4:0:0,6
board241.csv,178,5,yes,3:4,0:5:2:0:0,6
board242.csv,86,4,yes,6:1,0:5:2:0:0,6
board243.csv,3039,10,yes,4:3,0:5:2:0:0,6
board244.csv,325,5,yes,2:5,0:5:2:0:0,6
board245.csv,59,5,yes,4:3,0:5:2:0:0,6
board246.csv,573,9,yes,4:2,0:2:4:0:0,6
board247.csv,969,11,yes,2:4,0:2:4:0:0,6
board248.csv,12,-,no,4:2,0:2:4:0:0,6
board249.csv,548,9,yes,3:3,0:2:4:0:0,6
board25.csv,170,5,yes,4:4,0:8:0:0:0,6
board250.csv,138,6,yes,3:4,0:5:2:0:0,6
board251.csv,461,6,yes,5:2,0:5:2:0:0,6
board252.csv,235,5,yes,4:3,0:5:2:0:0,6
board253.csv,3635,9,yes,3:4,0:5:2:0:0,6
board254.csv,555,8,yes,6:1,0:5:2:0:0,6
board255.csv,186,5,yes,3:4,0:5:2:0:0,6
board256.csv,64,4,yes,3:4,0:5:2:0:0,6
board257.csv,900,8,yes,2:5,0:5:2:0:0,6
board258.csv,850,8,yes,2:4,0:2:4:0:0,6
board259.csv,213,8,yes,4:2,0:2:4:0:0,6
board26.csv,76,5,yes,3:3,0:2:4:0:0,6
board260.csv,32,6,yes,5:1,0:2:4:0:0,6
board261.csv,466,6,yes,5:3,0:8:0:0:0,6
board262.csv,188,-,no,5:1,0:2:4:0:0,6
board263.csv,313,6,yes,4:3,0:5:2:0:0,6
board264.csv,624,7,yes,4:3,0:5:2:0:0,6
board265.csv,64,7,yes,5:1,0:2:4:0:0,6
board266.csv,378,7,yes,3:4,0:5:2:0:0,6
board267.csv,928,10,yes,3:4,0:5:2:0:0,6
board268.csv,38,5,yes,5:1,0:2:4:0:0,6
board269.csv,1418,9,yes,3:4,0:5:2:0:0,6
board27.csv,125,7,yes,4:2,0:2:4:0:0,6
board270.csv,1278,-,no,3:4,0:5:2:0:0,6
board271.csv,36,4,yes,6:1,0:5:2:0:0,6
board272.csv,984,7,yes,3:4,0:5:2:0:0,6
board273.csv,383,6,yes,5:2,0:5:2:0:0,6
board274.csv,207,6,yes,3:3,0:2:4:0:0,6
board275.csv,752,8,yes,1:5,0:2:4:0:0,6
board276.csv,445,7,yes,4:3,0:5:2:0:0,6
board277.csv,25,4,yes,3:4,0:5:2:0:0,6
board278.csv,551,7,yes,3:4,0:5:2:0:0,6
board279.csv,960,-,no,4:3,0:5:2:0:0,6
board28.csv,529,8,yes,3:3,0:2:4:0:0,6
board280.csv,151,7,yes,3:3,0:2:4:0:0,6
board281.csv,65,4,yes,4:3,0:5:2:0:0,6
board282.csv,56,4,yes,5:2,0:5:2:0:0,6
board283.csv,450,6,yes,5:2,0:5:2:0:0,6
board284.csv,1816,-,no,3:4,0:5:2:0:0,6
board285.csv,275,6,yes,5:2,0:5:2:0:0,6
board286.csv,393,6,yes,4:3,0:5:2:0:0,6
board287.csv,19,4,yes,3:3,0:2:4:0:0,6
board288.csv,179,5,yes,5:3,0:8:0:0:0,6
board289.csv,971,12,yes,2:4,0:2:4:0:0,6
board29.csv,33,4,yes,5:1,0:2:4:0:0,6
board290.csv,63,4,yes,2:5,0:5:2:0:0,6
board291.csv,40,4,yes,5:2,0:5:2:0:0,6
board292.csv,918,8,yes,5:2,0:5:2:0:0,6
board293.csv,361,6,yes,4:2,0:2:4:0:0,6
board294.csv,428,9,yes,3:3,0:2:4:0:0,6
board295.csv,1358,9,yes,4:3,0:5:2:0:0,6
board296.csv,604,10,yes,3:3,0:2:4:0:0,6
board297.csv,946,7,yes,6:1,0:5:2:0:0,6
board298.csv,767,8,yes,4:2,0:2:4:0:0,6
board299.csv,132,5,yes,4:2,0:2:4:0:0,6
board3.csv,154,5,yes,4:2,0:2:4:0:0,6
board30.csv,443,5,yes,5:2,0:5:2:0:0,6
board300.csv,1055,-,no,3:4,0:5:2:0:0,6
board301.csv,493,6,yes,5:2,0:5:2:0:0,6
board302.csv,162,5,yes,5:2,0:5:2:0:0,6
board303.csv,56,4,yes,3:4,0:5:2:0:0,6
board304.csv,475,7,yes,2:5,0:5:2:0:0,6
board305.csv,110,5,yes,3:4,0:5:2:0:0,6
board306.csv,534,10,yes,3:3,0:2:4:0:0,6
board307.csv,2011,7,yes,3:4,0:5:2:0:0,6
board308.csv,431,6,yes,4:3,0:5:2:0:0,6
board309.csv,3654,11,yes,4:3,0:5:2:0:0,6
board31.csv,260,9,yes,5:1,0:2:4:0:0,6
board310.csv,47,5,yes,4:3,0:5:2:0:0,6
board311.csv,140,5,yes,2:5,0:5:2:0:0,6
board312.csv,104,5,yes,3:4,0:5:2:0:0,6
board313.csv,269,-,no,4:3,0:5:2:0:0,6
board314.csv,74,5,yes,4:3,0:5:2:0:0,6
board315.csv,2637,10,yes,3:4,0:5:2:0:0,6
board316.csv,475,9,yes,3:3,0:2:4:0:0,6
board317.csv,1371,7,yes,3:4,0:5:2:0:0,6
board318.csv,97,5,yes,3:4,0:5:2:0:0,6
board319.csv,1018,8,yes,3:4,0:5:2:0:0,6
board32.csv,2181,8,yes,3:4,0:5:2:0:0,6
board320.csv,215,5,yes,5:2,0:5:2:0:0,6
board321.csv,472,-,no,3:4,0:5:2:0:0,6
board322.csv,491,8,yes,2:4,0:2:4:0:0,6
board323.csv,677,7,yes,4:2,0:2:4:0:0,6
board324.csv,617,8,yes,3:3,0:2:4:0:0,6
board325.csv,488,6,yes,4:3,0:5:2:0:0,6
board326.csv,544,-,no,3:4,0:5:2:0:0,6
board327.csv,36,-,no,3:3,0:2:4:0:0,6
board328.csv,210,5,yes,3:4,0:5:2:0:0,6
board329.csv,236,7,yes,3:4,0:5:2:0:0,6
board33.csv,39,4,yes,4:3,0:5:2:0:0,6
board330.csv,838,11,yes,2:5,0:5:2:0:0,6
board331.csv,1139,9,yes,2:4,0:2:4:0:0,6
board332.csv,47,4,yes,3:4,0:5:2:0:0,6
board333.csv,140,4,yes,4:3,0:5:2:0:0,6
board334.csv,184,5,yes,4:2,0:2:4:0:0,6
board335.csv,15,4,yes,4:2,0:2:4:0:0,6
board336.csv,160,5,yes,3:4,0:5:2:0:0,6
board337.csv,54,5,yes,3:3,0:2:4:0:0,6
board338.csv,630,11,yes,3:3,0:2:4:0:0,6
board339.csv,384,5,yes,5:2,0:5:2:0:0,6
board34.csv,1940,8,yes,4:3,0:5:2:0:0,6
board340.csv,158,5,yes,3:3,0:2:4:0:0,6
board341.csv,30,4,yes,4:2,0:2:4:0:0,6
board342.csv,148,5,yes,5:2,0:5:2:0:0,6
board343.csv,70,5,yes,3:3,0:2:4:0:0,6
board344.csv,656,-,no,3:4,0:5:2:0:0,6
board345.csv,842,7,yes,3:4,0:5:2:0:0,6
board346.csv,289,5,yes,4:3,0:5:2:0:0,6
board347.csv,635,8,yes,3:4,0:5:2:0:0,6
board348.csv,666,-,no,1:6,0:5:2:0:0,6
board349.csv,466,10,yes,3:3,0:2:4:0:0,6
board35.csv,400,7,yes,3:3,0:2:4:0:0,6
board350.csv,513,8,yes,3:4,0:5:2:0:0,6
board351.csv,42,4,yes,5:2,0:5:2:0:0,6
board352.csv,273,7,yes,4:2,0:2:4:0:0,6
board353.csv,554,7,yes,4:3,0:5:2:0:0,6
board354.csv,237,5,yes,4:4,0:8:0:0:0,6
board355.csv,31,5,yes,3:4,0:5:2:0:0,6
board356.csv,1152,10,yes,2:4,0:2:4:0:0,6
board357.csv,237,6,yes,4:3,0:5:2:0:0,6
board358.csv,257,9,yes,3:4,0:5:2:0:0,6
board359.csv,213,5,yes,4:2,0:2:4:0:0,6
board36.csv,570,7,yes,4:2,0:2:4:0:0,6
board360.csv,1188,10,yes,4:2,0:2:4:0:0,6
board361.csv,110,5,yes,3:3,0:2:4:0:0,6
board362.csv,552,-,no,1:6,0:5:2:0:0,6
board363.csv,59,4,yes,3:3,0:2:4:0:0,6
board364.csv,59,4,yes,4:3,0:5:2:0:0,6
board365.csv,146,6,yes,2:5,0:5:2:0:0,6
board366.csv,597,8,yes,2:5,0:5:2:0:0,6
board367.csv,1964,10,yes,3:4,0:5:2:0:0,6
board368.csv,40,5,yes,4:2,0:2:4:0:0,6
board369.csv,406,6,yes,3:4,0:5:2:0:0,6
board37.csv,44,4,yes,4:3,0:5:2:0:0,6
board370.csv,153,5,yes,4:3,0:5:2:0:0,6
board371.csv,75,4,yes,4:3,0:5:2:0:0,6
board372.csv,96,-,no,3:4,0:5:2:0:0,6
board373.csv,103,4,yes,6:1,0:5:2:0:0,6
board374.csv,56,4,yes,4:3,0:5:2:0:0,6
board375.csv,380,6,yes,5:2,0:5:2:0:0,6
board376.csv,5184,13,yes,4:3,0:5:2:0:0,6
board377.csv,57,4,yes,4:2,0:2:4:0:0,6
board378.csv,24,4,yes,4:4,0:8:0:0:0,6
board379.csv,140,9,yes,3:3,0:2:4:0:0,6
board38.csv,89,7,yes,2:4,0:2:4:0:0,6
board380.csv,1322,7,yes,4:3,0:5:2:0:0,6
board381.csv,41,4,yes,3:3,0:2:4:0:0,6
board382.csv,56,4,yes,4:3,0:5:2:0:0,6
board383.csv,60,4,yes,3:4,0:5:2:0:0,6
board384.csv,1025,8,yes,1:6,0:5:2:0:0,6
board385.csv,276,6,yes,4:3,0:5:2:0:0,6
board386.csv,622,9,yes,1:5,0:2:4:0:0,6
board387.csv,490,7,yes,5:1,0:2:4:0:0,6
board388.csv,36,5,yes,3:3,0:2:4:0:0,6
board389.csv,728,6,yes,3:4,0:5:2:0:0,6
board39.csv,1455,-,no,3:4,0:5:2:0:0,6
board390.csv,695,6,yes,6:1,0:5:2:0:0,6
board391.csv,993,11,yes,4:2,0:2:4:0:0,6
board392.csv,1805,8,yes,3:4,0:5:2:0:0,6
board393.csv,181,5,yes,3:3,0:2:4:0:0,6
board394.csv,1910,22,yes,3:4,0:5:2:0:0,6
board395.csv,224,9,yes,1:5,0:2:4:0:0,6
board396.csv,110,-,no,3:4,0:5:2:0:0,6
board397.csv,900,7,yes,3:4,0:5:2:0:0,6
board398.csv,815,9,yes,4:2,0:2:4:0:0,6
board399.csv,443,6,yes,5:2,0:5:2:0:0,6
board4.csv,589,7,yes,3:4,0:5:2:0:0,6
board40.csv,67,6,yes,4:2,0:2:4:0:0,6
board400.csv,167,5,yes,5:2,0:5:2:0:0,6
board401.csv,52,4,yes,4:3,0:5:2:0:0,6
board402.csv,537,7,yes,3:3,0:2:4:0:0,6
board403.csv,39,4,yes,3:4,0:5:2:0:0,6
board404.csv,1215,-,no,2:5,0:5:2:0:0,6
board405.csv,573,6,yes,5:2,0:5:2:0:0,6
board406.csv,457,9,yes,2:4,0:2:4:0:0,6
board407.csv,385,8,yes,4:2,0:2:4:0:0,6
board408.csv,667,7,yes,4:3,0:5:2:0:0,6
board409.csv,267,5,yes,5:2,0:5:2:0:0,6
board41.csv,457,8,yes,3:3,0:2:4:0:0,6
board410.csv,912,7,yes,3:4,0:5:2:0:0,6
board411.csv,1326,7,yes,5:2,0:5:2:0:0,6
board412.csv,4,-,no,4:2,0:2:4:0:0,6
board413.csv,447,7,yes,4:3,0:5:2:0:0,6
board414.csv,548,12,yes,2:4,0:2:4:0:0,6
board415.csv,236,5,yes,6:1,0:5:2:0:0,6
board416.csv,181,6,yes,3:3,0:2:4:0:0,6
board417.csv,67,4,yes,4:3,0:5:2:0:0,6
board418.csv,188,5,yes,5:2,0:5:2:0:0,6
board419.csv,331,7,yes,4:3,0:5:2:0:0,6
board42.csv,72,-,no,4:2,0:2:4:0:0,6
board420.csv,738,6,yes,5:2,0:5:2:0:0,6
board421.csv,220,-,no,3:4,0:5:2:0:0,6
board422.csv,54,4,yes,4:3,0:5:2:0:0,6
board423.csv,252,12,yes,3:3,0:2:4:0:0,6
board424.csv,331,6,yes,5:2,0:5:2:0:0,6
board425.csv,1318,-,no,3:4,0:5:2:0:0,6
board426.csv,63,5,yes,2:5,0:5:2:0:0,6
board427.csv,307,5,yes,5:2,0:5:2:0:0,6
board428.csv,156,5,yes,4:3,0:5:2:0:0,6
board429.csv,955,12,yes,4:2,0:2:4:0:0,6
board43.csv,34,4,yes,5:2,0:5:2:0:0,6
board430.csv,815,8,yes,2:4,0:2:4:0:0,6
board431.csv,1596,8,yes,4:3,0:5:2:0:0,6
board432.csv,99,4,yes,6:1,0:5:2:0:0,6
board433.csv,3587,20,yes,3:4,0:5:2:0:0,6
board434.csv,31,4,yes,3:4,0:5:2:0:0,6
board435.csv,431,6,yes,6:1,0:5:2:0:0,6
board436.csv,3068,7,yes,5:2,0:5:2:0:0,6
board437.csv,237,7,yes,3:4,0:5:2:0:0,6
board438.csv,208,6,yes,4:3,0:5:2:0:0,6
board439.csv,1145,7,yes,4:2,0:2:4:0:0,6
board44.csv,2333,8,yes,3:4,0:5:2:0:0,6
board440.csv,646,8,yes,2:4,0:2:4:0:0,6
board441.csv,294,6,yes,4:3,0:5:2:0:0,6
board442.csv,99,5,yes,2:5,0:5:2:0:0,6
board443.csv,40,-,no,4:3,0:5:2:0:0,6
board444.csv,23,4,yes,5:2,0:5:2:0:0,6
board445.csv,87,11,yes,3:4,0:5:2:0:0,6
board446.csv,1782,10,yes,3:4,0:5:2:0:0,6
board447.csv,208,6,yes,3:4,0:5:2:0:0,6
board448.csv,959,7,yes,4:3,0:5:2:0:0,6
board449.csv,80,-,no,4:3,0:5:2:0:0,6
board45.csv,426,8,yes,3:3,0:2:4:0:0,6
board450.csv,134,5,yes,4:3,0:5:2:0:0,6
board451.csv,167,5,yes,4:3,0:5:2:0:0,6
board452.csv,5209,9,yes,3:4,0:5:2:0:0,6
board453.csv,593,8,yes,5:2,0:5:2:0:0,6
board454.csv,324,5,yes,4:3,0:5:2:0:0,6
board455.csv,168,-,no,3:4,0:5:2:0:0,6
board456.csv,1704,-,no,2:5,0:5:2:0:0,6
board457.csv,216,7,yes,3:4,0:5:2:0:0,6
board458.csv,268,6,yes,4:2,0:2:4:0:0,6
board459.csv,59,4,yes,6:1,0:5:2:0:0,6
board46.csv,550,-,no,4:3,0:5:2:0:0,6
board460.csv,262,7,yes,2:5,0:5:2:0:0,6
board461.csv,241,6,yes,3:4,0:5:2:0:0,6
board462.csv,317,7,yes,4:2,0:2:4:0:0,6
board463.csv,147,5,yes,4:2,0:2:4:0:0,6
board464.csv,71,5,yes,3:3,0:2:4:0:0,6
board465.csv,674,6,yes,4:3,0:5:2:0:0,6
board466.csv,76,4,yes,3:4,0:5:2:0:0,6
board467.csv,485,-,no,3:4,0:5:2:0:0,6
board468.csv,165,5,yes,4:2,0:2:4:0:0,6
board469.csv,54,4,yes,3:4,0:5:2:0:0,6
board47.csv,49,4,yes,4:3,0:5:2:0:0,6
board470.csv,261,14,yes,3:3,0:2:4:0:0,6
board471.csv,151,6,yes,2:4,0:2:4:0:0,6
board472.csv,76,4,yes,6:1,0:5:2:0:0,6
board473.csv,613,10,yes,5:1,0:2:4:0:0,6
board474.csv,322,5,yes,6:1,0:5:2:0:0,6
board475.csv,50,4,yes,5:1,0:2:4:0:0,6
board476.csv,2465,8,yes,3:4,0:5:2:0:0,6
board477.csv,102,8,yes,3:3,0:2:4:0:0,6
board478.csv,32,4,yes,4:3,0:5:2:0:0,6
board479.csv,338,8,yes,5:2,0:5:2:0:0,6
board48.csv,92,4,yes,4:3,0:5:2:0:0,6
board480.csv,257,-,no,4:3,0:5:2:0:0,6
board481.csv,281,5,yes,2:5,0:5:2:0:0,6
board482.csv,185,6,yes,2:4,0:2:4:0:0,6
board483.csv,394,6,yes,2:4,0:2:4:0:0,6
board484.csv,126,-,no,5:1,0:2:4:0:0,6
board485.csv,651,7,yes,3:3,0:2:4:0:0,6
board486.csv,246,-,no,2:5,0:5:2:0:0,6
board487.csv,71,4,yes,3:4,0:5:2:0:0,6
board488.csv,51,4,yes,4:3,0:5:2:0:0,6
board489.csv,57,4,yes,4:3,0:5:2:0:0,6
board49.csv,506,7,yes,2:4,0:2:4:0:0,6
board490.csv,102,5,yes,4:3,0:5:2:0:0,6
board491.csv,1380,-,no,3:4,0:5:2:0:0,6
board492.csv,522,6,yes,5:2,0:5:2:0:0,6
board493.csv,132,5,yes,4:2,0:2:4:0:0,6
board494.csv,252,11,yes,3:3,0:2:4:0:0,6
board495.csv,136,5,yes,5:2,0:5:2:0:0,6
board496.csv,202,6,yes,3:3,0:2:4:0:0,6
board497.csv,228,7,yes,5:2,0:5:2:0:0,6
board498.csv,41,4,yes,4:2,0:2:4:0:0,6
board499.csv,107,5,yes,3:3,0:2:4:0:0,6
board5.csv,55,4,yes,4:3,0:5:2:0:0,6
board50.csv,98,5,yes,3:3,0:2:4:0:0,6
board500.csv,296,5,yes,3:4,0:5:2:0:0,6
board501.csv,135,5,yes,2:5,0:5:2:0:0,6
board502.csv,612,7,yes,4:2,0:2:4:0:0,6
board503.csv,232,6,yes,3:4,0:5:2:0:0,6
board504.csv,1645,8,yes,4:3,0:5:2:0:0,6
board505.csv,604,7,yes,5:2,0:5:2:0:0,6
board506.csv,696,-,no,1:6,0:5:2:0:0,6
board507.csv,1102,14,yes,5:2,0:5:2:0:0,6
board508.csv,8,4,yes,3:3,0:2:4:0:0,6
board509.csv,152,-,no,2:4,0:2:4:0:0,6
board51.csv,61,4,yes,5:1,0:2:4:0:0,6
board510.csv,272,5,yes,4:3,0:5:2:0:0,6
board511.csv,601,6,yes,3:4,0:5:2:0:0,6
board512.csv,171,5,yes,3:4,0:5:2:0:0,6
board513.csv,728,7,yes,3:4,0:5:2:0:0,6
board514.csv,633,13,yes,3:4,0:5:2:0:0,6
board515.csv,793,6,yes,4:3,0:5:2:0:0,6
board516.csv,207,6,yes,4:2,0:2:4:0:0,6
board517.csv,6277,13,yes,3:4,0:5:2:0:0,6
board518.csv,969,13,yes,3:3,0:2:4:0:0,6
board519.csv,159,5,yes,3:4,0:5:2:0:0,6
board52.csv,480,-,no,2:5,0:5:2:0:0,6
board520.csv,329,6,yes,1:5,0:2:4:0:0,6
board521.csv,246,5,yes,4:2,0:2:4:0:0,6
board522.csv,957,6,yes,3:4,0:5:2:0:0,6
board523.csv,678,9,yes,3:4,0:5:2:0:0,6
board524.csv,103,4,yes,5:2,0:5:2:0:0,6
board525.csv,2227,-,no,4:3,0:5:2:0:0,6
board526.csv,45,4,yes,4:3,0:5:2:0:0,6
board527.csv,252,-,no,2:5,0:5:2:0:0,6
board528.csv,40,4,yes,4:2,0:2:4:0:0,6
board529.csv,358,7,yes,4:2,0:2:4:0:0,6
board53.csv,3556,11,yes,4:3,0:5:2:0:0,6
