filename,iterations,moves,solved,H/V,types,dimension
board159.csv,1798,-,no,6:2,0:3:3:2:0,6
board16.csv,751,-,no,4:4,0:3:3:2:0,6
board160.csv,33,5,yes,3:4,0:1:3:3:0,6
board161.csv,6210,-,no,6:3,0:5:3:1:0,6
board162.csv,163,6,yes,6:2,0:3:3:2:0,6
board163.csv,12,-,no,4:3,0:2:1:4:0,6
board164.csv,68,-,no,3:5,0:4:1:3:0,6
board165.csv,24,-,no,3:4,0:2:1:4:0,6
board166.csv,3171,7,yes,6:4,0:7:3:0:0,6
board167.csv,695,9,yes,4:4,0:2:5:1:0,6
board168.csv,573,7,yes,6:2,0:3:3:2:0,6
board169.csv,471,7,yes,4:6,0:7:3:0:0,6
board17.csv,694,-,no,4:4,0:4:1:3:0,6
board170.csv,1189,7,yes,6:3,0:5:3:1:0,6
board171.csv,99,6,yes,2:6,0:3:3:2:0,6
board172.csv,72,4,yes,6:2,0:4:1:3:0,6
board173.csv,68,-,no,4:3,0:2:1:4:0,6
board174.csv,550,-,no,3:5,0:3:3:2:0,6
board175.csv,216,-,no,3:5,0:3:3:2:0,6
board176.csv,1659,-,no,4:4,0:3:3:2:0,6
board177.csv,45,-,no,3:5,0:4:1:3:0,6
board178.csv,1029,8,yes,6:2,0:2:5:1:0,6
board179.csv,41,4,yes,4:4,0:3:3:2:0,6
board18.csv,549,6,yes,6:3,0:5:3:1:0,6
board180.csv,206,10,yes,5:3,0:3:3:2:0,6
board181.csv,2313,-,no,5:4,0:4:5:0:0,6
board182.csv,99,-,no,2:6,0:2:5:1:0,6
board183.csv,173,-,no,3:5,0:3:3:2:0,6
board184.csv,59,4,yes,5:4,0:4:5:0:0,6
board185.csv,34,4,yes,4:4,0:3:3:2:0,6
board186.csv,883,8,yes,4:5,0:6:1:2:0,6
board187.csv,46,4,yes,6:1,0:1:3:3:0,6
board188.csv,24,-,no,6:2,0:4:1:3:0,6
board189.csv,92,-,no,3:4,0:2:1:4:0,6
board19.csv,258,-,no,5:3,0:3:3:2:0,6
board190.csv,247,-,no,3:5,0:3:3:2:0,6
board191.csv,48,-,no,4:3,0:1:3:3:0,6
board192.csv,806,-,no,6:2,0:3:3:2:0,6
board193.csv,110,5,yes,5:3,0:4:1:3:0,6
board194.csv,452,-,no,3:5,0:2:5:1:0,6
board195.csv,1188,-,no,2:6,0:4:1:3:0,6
board196.csv,115,-,no,4:3,0:2:1:4:0,6
board197.csv,175,-,no,4:4,0:3:3:2:0,6
board198.csv,400,8,yes,4:4,0:3:3:2:0,6
board199.csv,34,-,no,2:5,0:1:3:3:0,6
board2.csv,416,9,yes,4:4,0:3:3:2:0,6
board20.csv,186,6,yes,5:3,0:3:3:2:0,6
board200.csv,571,8,yes,3:5,0:3:3:2:0,6
board201.csv,147,5,yes,6:2,0:4:1:3:0,6
board202.csv,576,-,no,8:0,0:3:3:2:0,6
board203.csv,149,6,yes,4:4,0:3:3:2:0,6
board204.csv,132,-,no,5:2,0:2:1:4:0,6
board205.csv,199,6,yes,4:3,0:1:3:3:0,6
board206.csv,30,4,yes,2:5,0:2:1:4:0,6
board207.csv,572,-,no,7:1,0:3:3:2:0,6
board208.csv,278,12,yes,4:3,0:2:1:4:0,6
board209.csv,234,-,no,3:5,0:3:3:2:0,6
board21.csv,2886,-,no,5:4,0:5:3:1:0,6
board210.csv,325,13,yes,5:3,0:4:1:3:0,6
board211.csv,209,7,yes,5:4,0:6:1:2:0,6
board212.csv,72,5,yes,5:3,0:3:3:2:0,6
board213.csv,816,-,no,4:5,0:5:3:1:0,6
board214.csv,1067,7,yes,5:4,0:4:5:0:0,6
board215.csv,645,8,yes,3:6,0:5:3:1:0,6
board216.csv,276,-,no,4:4,0:4:1:3:0,6
board217.csv,24,4,yes,6:2,0:3:3:2:0,6
board218.csv,460,6,yes,4:6,0:8:1:1:0,6
board219.csv,1800,-,no,4:5,0:5:3:1:0,6
board22.csv,1112,-,no,5:3,0:3:3:2:0,6
board220.csv,479,8,yes,4:4,0:3:3:2:0,6
board221.csv,174,7,yes,5:3,0:3:3:2:0,6
board222.csv,2600,-,no,5:5,0:7:3:0:0,6
board223.csv,48,-,no,5:2,0:1:3:3:0,6
board224.csv,348,6,yes,5:3,0:4:1:3:0,6
board225.csv,320,-,no,7:3,0:8:1:1:0,6
board226.csv,263,6,yes,6:2,0:3:3:2:0,6
board227.csv,125,5,yes,4:5,0:5:3:1:0,6
board228.csv,1139,10,yes,7:2,0:5:3:1:0,6
board229.csv,1213,-,no,4:5,0:6:1:2:0,6
board23.csv,266,10,yes,3:4,0:1:3:3:0,6
board230.csv,53,4,yes,6:3,0:5:3:1:0,6
board231.csv,498,-,no,9:1,0:8:1:1:0,6
board232.csv,824,11,yes,3:5,0:3:3:2:0,6
board233.csv,1112,-,no,5:3,0:3:3:2:0,6
board234.csv,102,5,yes,3:4,0:1:3:3:0,6
board235.csv,400,7,yes,5:4,0:6:1:2:0,6
board236.csv,293,6,yes,3:5,0:4:1:3:0,6
board237.csv,53,5,yes,5:3,0:3:3:2:0,6
board238.csv,171,5,yes,4:4,0:3:3:2:0,6
board239.csv,127,6,yes,4:5,0:5:3:1:0,6
board24.csv,39,4,yes,3:6,0:6:1:2:0,6
board240.csv,1036,-,no,5:4,0:5:3:1:0,6
board241.csv,105,5,yes,3:5,0:3:3:2:0,6
board242.csv,48,5,yes,2:5,0:1:3:3:0,6
board243.csv,36,-,no,3:5,0:3:3:2:0,6
board244.csv,2233,13,yes,6:4,0:7:3:0:0,6
board245.csv,309,8,yes,3:5,0:4:1:3:0,6
board246.csv,334,-,no,3:5,0:3:3:2:0,6
board247.csv,126,-,no,1:7,0:4:1:3:0,6
board248.csv,18,-,no,4:4,0:3:3:2:0,6
board249.csv,157,-,no,3:5,0:3:3:2:0,6
board25.csv,432,-,no,6:2,0:3:3:2:0,6
board250.csv,37,4,yes,4:4,0:4:1:3:0,6
board251.csv,34,4,yes,4:4,0:4:1:3:0,6
board252.csv,431,7,yes,7:2,0:6:1:2:0,6
board253.csv,38,4,yes,6:2,0:3:3:2:0,6
board254.csv,44,-,no,5:3,0:2:5:1:0,6
board255.csv,47,4,yes,5:2,0:2:1:4:0,6
board256.csv,4646,25,yes,4:5,0:4:5:0:0,6
board257.csv,454,8,yes,3:6,0:5:3:1:0,6
board258.csv,43,4,yes,6:2,0:3:3:2:0,6
board259.csv,386,-,no,4:5,0:6:1:2:0,6
board26.csv,100,4,yes,5:5,0:8:1:1:0,6
board260.csv,256,11,yes,5:3,0:4:1:3:0,6
board261.csv,8,-,no,5:3,0:3:3:2:0,6
board262.csv,108,-,no,4:3,0:2:1:4:0,6
board263.csv,1020,9,yes,4:4,0:3:3:2:0,6
board264.csv,153,-,no,3:6,0:5:3:1:0,6
board265.csv,85,4,yes,6:2,0:4:1:3:0,6
board266.csv,122,7,yes,4:3,0:1:3:3:0,6
board267.csv,559,13,yes,6:4,0:8:1:1:0,6
board268.csv,351,6,yes,7:2,0:5:3:1:0,6
board269.csv,6630,-,no,7:2,0:5:3:1:0,6
board27.csv,204,5,yes,5:3,0:3:3:2:0,6
board270.csv,5356,21,yes,7:3,0:7:3:0:0,6
board271.csv,80,-,no,3:5,0:3:3:2:0,6
board272.csv,996,10,yes,2:7,0:5:3:1:0,6
board273.csv,264,7,yes,4:5,0:5:3:1:0,6
board274.csv,1443,-,no,4:4,0:3:3:2:0,6
board275.csv,51,-,no,4:4,0:3:3:2:0,6
board276.csv,12,-,no,5:3,0:3:3:2:0,6
board277.csv,2514,10,yes,7:2,0:5:3:1:0,6
board278.csv,46,4,yes,7:1,0:3:3:2:0,6
board279.csv,258,-,no,6:3,0:5:3:1:0,6
board28.csv,72,-,no,6:2,0:4:1:3:0,6
board280.csv,288,-,no,4:5,0:4:5:0:0,6
board281.csv,4464,-,no,6:3,0:4:5:0:0,6
board282.csv,345,9,yes,3:6,0:5:3:1:0,6
board283.csv,546,-,no,2:6,0:3:3:2:0,6
board284.csv,68,5,yes,4:4,0:3:3:2:0,6
board285.csv,170,6,yes,5:3,0:3:3:2:0,6
board286.csv,231,-,no,6:3,0:4:5:0:0,6
board287.csv,1068,-,no,6:3,0:5:3:1:0,6
board288.csv,126,-,no,6:1,0:2:1:4:0,6
board289.csv,60,4,yes,3:5,0:4:1:3:0,6
board29.csv,300,-,no,5:3,0:3:3:2:0,6
board290.csv,185,7,yes,3:6,0:6:1:2:0,6
board291.csv,1238,-,no,6:2,0:4:1:3:0,6
board292.csv,744,-,no,7:0,0:2:1:4:0,6
board293.csv,89,5,yes,4:4,0:4:1:3:0,6
board294.csv,66,-,no,6:1,0:1:3:3:0,6
board295.csv,163,7,yes,4:3,0:1:3:3:0,6
board296.csv,97,5,yes,6:2,0:3:3:2:0,6
board297.csv,779,7,yes,5:3,0:3:3:2:0,6
board298.csv,297,6,yes,5:3,0:3:3:2:0,6
board299.csv,22,4,yes,4:4,0:3:3:2:0,6
board3.csv,1503,-,no,5:4,0:5:3:1:0,6
board30.csv,485,6,yes,4:4,0:2:5:1:0,6
board300.csv,226,7,yes,5:3,0:3:3:2:0,6
board301.csv,454,5,yes,6:4,0:8:1:1:0,6
board302.csv,60,5,yes,3:4,0:2:1:4:0,6
board303.csv,310,-,no,6:2,0:3:3:2:0,6
board304.csv,32,-,no,5:2,0:1:3:3:0,6
board305.csv,2921,11,yes,3:6,0:5:3:1:0,6
board306.csv,622,7,yes,7:3,0:8:1:1:0,6
board307.csv,498,-,no,4:4,0:3:3:2:0,6
board308.csv,55,4,yes,5:3,0:3:3:2:0,6
board309.csv,40,-,no,4:3,0:1:3:3:0,6
board31.csv,1237,9,yes,4:4,0:1:7:0:0,6
board310.csv,3,-,no,4:5,0:6:1:2:0,6
board311.csv,162,6,yes,3:6,0:6:1:2:0,6
board312.csv,657,-,no,6:2,0:4:1:3:0,6
board313.csv,360,6,yes,4:4,0:3:3:2:0,6
board314.csv,15,-,no,5:3,0:3:3:2:0,6
board315.csv,15,4,yes,4:4,0:4:1:3:0,6
board316.csv,607,7,yes,4:4,0:3:3:2:0,6
board317.csv,60,-,no,4:3,0:2:1:4:0,6
board318.csv,30,5,yes,2:6,0:3:3:2:0,6
board319.csv,169,9,yes,2:6,0:3:3:2:0,6
board32.csv,140,-,no,6:1,0:2:1:4:0,6
board320.csv,54,-,no,4:4,0:3:3:2:0,6
board321.csv,53,4,yes,6:2,0:3:3:2:0,6
board322.csv,80,-,no,2:5,0:1:3:3:0,6
board323.csv,1240,12,yes,4:5,0:4:5:0:0,6
board324.csv,3049,10,yes,3:5,0:3:3:2:0,6
board325.csv,34,4,yes,3:4,0:2:1:4:0,6
board326.csv,558,12,yes,4:4,0:3:3:2:0,6
board327.csv,27,4,yes,2:5,0:2:1:4:0,6
board328.csv,33,4,yes,3:6,0:6:1:2:0,6
board329.csv,1036,7,yes,5:4,0:5:3:1:0,6
board33.csv,212,7,yes,7:1,0:2:5:1:0,6
board330.csv,290,-,no,5:4,0:6:1:2:0,6
board331.csv,344,-,no,5:4,0:5:3:1:0,6
board332.csv,464,-,no,3:5,0:3:3:2:0,6
board333.csv,887,5,yes,6:4,0:8:1:1:0,6
board334.csv,21,-,no,4:4,0:4:1:3:0,6
board335.csv,59,4,yes,6:2,0:3:3:2:0,6
board336.csv,82,5,yes,5:2,0:2:1:4:0,6
board337.csv,28,-,no,5:3,0:4:1:3:0,6
board338.csv,297,8,yes,4:4,0:3:3:2:0,6
board339.csv,44,-,no,4:4,0:4:1:3:0,6
board34.csv,560,-,no,5:4,0:4:5:0:0,6
board340.csv,198,-,no,5:4,0:6:1:2:0,6
board341.csv,342,6,yes,6:3,0:4:5:0:0,6
board342.csv,534,-,no,6:1,0:2:1:4:0,6
board343.csv,32,4,yes,3:5,0:4:1:3:0,6
board344.csv,42,-,no,4:3,0:1:3:3:0,6
board345.csv,48,-,no,2:6,0:3:3:2:0,6
board346.csv,50,-,no,3:5,0:4:1:3:0,6
board347.csv,504,-,no,8:0,0:3:3:2:0,6
board348.csv,1033,-,no,3:5,0:4:1:3:0,6
board349.csv,1080,10,yes,4:4,0:4:1:3:0,6
board35.csv,150,7,yes,5:3,0:4:1:3:0,6
board350.csv,104,-,no,3:5,0:3:3:2:0,6
board351.csv,112,-,no,4:3,0:2:1:4:0,6
board352.csv,1946,9,yes,6:3,0:6:1:2:0,6
board353.csv,994,-,no,4:4,0:4:1:3:0,6
board354.csv,33,5,yes,4:3,0:2:1:4:0,6
board355.csv,63,7,yes,6:1,0:1:3:3:0,6
board356.csv,323,6,yes,6:3,0:5:3:1:0,6
board357.csv,59,6,yes,5:3,0:3:3:2:0,6
board358.csv,757,7,yes,4:4,0:4:1:3:0,6
board359.csv,102,-,no,5:3,0:4:1:3:0,6
board36.csv,36,-,no,3:5,0:4:1:3:0,6
board360.csv,674,10,yes,4:4,0:3:3:2:0,6
board361.csv,59,4,yes,6:3,0:5:3:1:0,6
board362.csv,50,-,no,2:5,0:1:3:3:0,6
board363.csv,810,8,yes,5:3,0:3:3:2:0,6
board364.csv,343,-,no,5:3,0:4:1:3:0,6
board365.csv,478,9,yes,5:4,0:5:3:1:0,6
board366.csv,722,9,yes,3:5,0:3:3:2:0,6
board367.csv,2352,-,no,4:5,0:5:3:1:0,6
board368.csv,2103,-,no,4:5,0:6:1:2:0,6
board369.csv,63,-,no,4:4,0:2:5:1:0,6
board37.csv,1388,-,no,3:5,0:4:1:3:0,6
board370.csv,85,5,yes,3:5,0:3:3:2:0,6
board371.csv,2510,8,yes,4:6,0:8:1:1:0,6
board372.csv,656,-,no,5:3,0:3:3:2:0,6
board373.csv,106,5,yes,6:3,0:5:3:1:0,6
board374.csv,470,-,no,7:2,0:4:5:0:0,6
board375.csv,7070,-,no,5:4,0:5:3:1:0,6
board376.csv,287,7,yes,5:4,0:5:3:1:0,6
board377.csv,118,-,no,3:5,0:4:1:3:0,6
board378.csv,8,-,no,3:4,0:2:1:4:0,6
board379.csv,14,-,no,3:4,0:2:1:4:0,6
board38.csv,28,-,no,7:0,0:2:1:4:0,6
board380.csv,15,-,no,3:4,0:2:1:4:0,6
board381.csv,114,-,no,4:6,0:8:1:1:0,6
board382.csv,46,4,yes,5:4,0:5:3:1:0,6
board383.csv,155,6,yes,6:2,0:3:3:2:0,6
board384.csv,2,-,no,4:3,0:1:3:3:0,6
board385.csv,52,-,no,4:3,0:1:3:3:0,6
board386.csv,45,14,yes,5:2,0:2:1:4:0,6
board387.csv,91,6,yes,2:6,0:3:3:2:0,6
board388.csv,163,5,yes,5:3,0:3:3:2:0,6
board389.csv,132,-,no,3:6,0:4:5:0:0,6
board39.csv,2213,-,no,5:4,0:4:5:0:0,6
board390.csv,161,-,no,6:3,0:6:1:2:0,6
board391.csv,1710,-,no,4:4,0:3:3:2:0,6
board392.csv,324,-,no,6:3,0:5:3:1:0,6
board393.csv,1149,-,no,4:5,0:5:3:1:0,6
board394.csv,196,8,yes,3:5,0:3:3:2:0,6
board395.csv,538,-,no,5:4,0:5:3:1:0,6
board396.csv,197,11,yes,5:4,0:5:3:1:0,6
board397.csv,21,4,yes,4:4,0:3:3:2:0,6
board398.csv,143,6,yes,3:5,0:4:1:3:0,6
board399.csv,1722,8,yes,4:5,0:4:5:0:0,6
board4.csv,432,-,no,4:4,0:3:3:2:0,6
board40.csv,572,13,yes,5:4,0:6:1:2:0,6
board400.csv,91,4,yes,4:4,0:3:3:2:0,6
board401.csv,1370,-,no,5:3,0:3:3:2:0,6
board402.csv,502,8,yes,2:6,0:3:3:2:0,6
board403.csv,834,-,no,4:5,0:5:3:1:0,6
board404.csv,105,4,yes,6:3,0:6:1:2:0,6
board405.csv,24,-,no,5:2,0:1:3:3:0,6
board406.csv,732,-,no,5:3,0:2:5:1:0,6
board407.csv,82,7,yes,2:5,0:2:1:4:0,6
board408.csv,856,-,no,4:4,0:4:1:3:0,6
board409.csv,333,-,no,4:4,0:2:5:1:0,6
board41.csv,62,4,yes,6:2,0:3:3:2:0,6
board410.csv,391,6,yes,3:7,0:7:3:0:0,6
board411.csv,739,12,yes,4:5,0:6:1:2:0,6
board412.csv,122,-,no,5:3,0:3:3:2:0,6
board413.csv,152,-,no,4:4,0:3:3:2:0,6
board414.csv,34,4,yes,4:4,0:4:1:3:0,6
board415.csv,1200,-,no,5:3,0:3:3:2:0,6
board416.csv,654,-,no,6:2,0:4:1:3:0,6
board417.csv,184,5,yes,3:5,0:3:3:2:0,6
board418.csv,152,-,no,6:3,0:5:3:1:0,6
board419.csv,1055,6,yes,7:3,0:8:1:1:0,6
board42.csv,63,-,no,3:5,0:3:3:2:0,6
board420.csv,557,8,yes,8:1,0:4:5:0:0,6
board421.csv,1611,7,yes,5:4,0:4:5:0:0,6
board422.csv,34,4,yes,5:4,0:6:1:2:0,6
board423.csv,4668,-,no,8:1,0:6:1:2:0,6
board424.csv,153,-,no,2:6,0:3:3:2:0,6
board425.csv,1297,-,no,4:5,0:4:5:0:0,6
board426.csv,576,6,yes,5:4,0:6:1:2:0,6
board427.csv,246,-,no,4:4,0:3:3:2:0,6
board428.csv,400,6,yes,7:3,0:7:3:0:0,6
board429.csv,465,6,yes,5:3,0:4:1:3:0,6
board43.csv,74,4,yes,6:2,0:4:1:3:0,6
board430.csv,144,-,no,5:2,0:2:1:4:0,6
board431.csv,57,-,no,5:3,0:3:3:2:0,6
board432.csv,1107,-,no,4:5,0:5:3:1:0,6
board433.csv,1576,-,no,5:3,0:3:3:2:0,6
board434.csv,848,-,no,5:3,0:3:3:2:0,6
board435.csv,78,-,no,4:4,0:3:3:2:0,6
board436.csv,744,-,no,5:3,0:4:1:3:0,6
board437.csv,900,-,no,7:2,0:4:5:0:0,6
board438.csv,3490,25,yes,6:3,0:5:3:1:0,6
board439.csv,44,-,no,4:3,0:1:3:3:0,6
board44.csv,1,-,no,6:3,0:4:5:0:0,6
board440.csv,203,5,yes,5:3,0:3:3:2:0,6
board441.csv,222,6,yes,4:5,0:6:1:2:0,6
board442.csv,95,8,yes,4:3,0:1:3:3:0,6
board443.csv,168,-,no,3:5,0:2:5:1:0,6
board444.csv,1304,9,yes,5:4,0:5:3:1:0,6
board445.csv,66,-,no,7:1,0:3:3:2:0,6
board446.csv,210,7,yes,1:7,0:3:3:2:0,6
board447.csv,30,4,yes,5:4,0:6:1:2:0,6
board448.csv,476,7,yes,5:3,0:4:1:3:0,6
board449.csv,37,-,no,6:3,0:5:3:1:0,6
board45.csv,168,-,no,6:1,0:1:3:3:0,6
board450.csv,321,-,no,4:4,0:3:3:2:0,6
board451.csv,570,14,yes,6:3,0:6:1:2:0,6
board452.csv,46,4,yes,7:1,0:4:1:3:0,6
board453.csv,24,-,no,5:2,0:1:3:3:0,6
board454.csv,176,-,no,4:4,0:2:5:1:0,6
board455.csv,942,-,no,4:4,0:3:3:2:0,6
board456.csv,966,7,yes,4:5,0:6:1:2:0,6
board457.csv,102,-,no,3:4,0:2:1:4:0,6
board458.csv,18,-,no,3:6,0:5:3:1:0,6
board459.csv,52,5,yes,3:5,0:3:3:2:0,6
board46.csv,4120,11,yes,5:4,0:4:5:0:0,6
board460.csv,156,5,yes,5:3,0:3:3:2:0,6
board461.csv,494,10,yes,6:3,0:5:3:1:0,6
board462.csv,404,-,no,6:2,0:3:3:2:0,6
board463.csv,24,-,no,3:5,0:3:3:2:0,6
board464.csv,96,-,no,5:3,0:3:3:2:0,6
board465.csv,179,5,yes,5:3,0:3:3:2:0,6
board466.csv,318,-,no,5:3,0:3:3:2:0,6
board467.csv,192,6,yes,5:2,0:1:3:3:0,6
board468.csv,4894,-,no,5:4,0:5:3:1:0,6
board469.csv,749,-,no,5:4,0:5:3:1:0,6
board47.csv,336,-,no,8:0,0:3:3:2:0,6
board470.csv,526,-,no,7:2,0:5:3:1:0,6
board471.csv,2082,-,no,5:4,0:5:3:1:0,6
board472.csv,828,-,no,5:4,0:5:3:1:0,6
board473.csv,203,6,yes,6:3,0:4:5:0:0,6
board474.csv,146,5,yes,5:3,0:2:5:1:0,6
board475.csv,136,-,no,3:4,0:1:3:3:0,6
board476.csv,118,5,yes,5:3,0:4:1:3:0,6
board477.csv,221,6,yes,2:7,0:5:3:1:0,6
board478.csv,856,-,no,6:3,0:6:1:2:0,6
board479.csv,771,15,yes,5:4,0:5:3:1:0,6
board48.csv,3284,12,yes,4:5,0:5:3:1:0,6
board480.csv,36,-,no,5:2,0:1:3:3:0,6
board481.csv,90,6,yes,3:4,0:1:3:3:0,6
board482.csv,118,-,no,4:5,0:4:5:0:0,6
board483.csv,29,4,yes,5:2,0:1:3:3:0,6
board484.csv,456,-,no,2:7,0:5:3:1:0,6
board485.csv,51,4,yes,6:2,0:3:3:2:0,6
board486.csv,78,5,yes,2:5,0:1:3:3:0,6
board487.csv,169,6,yes,3:4,0:1:3:3:0,6
board488.csv,809,9,yes,5:4,0:5:3:1:0,6
board489.csv,60,-,no,5:4,0:6:1:2:0,6
board49.csv,43,7,yes,2:6,0:4:1:3:0,6
board490.csv,2261,-,no,3:6,0:5:3:1:0,6
board491.csv,46,5,yes,6:3,0:6:1:2:0,6
board492.csv,36,4,yes,6:3,0:5:3:1:0,6
board493.csv,344,11,yes,4:4,0:2:5:1:0,6
board494.csv,1652,-,no,4:5,0:5:3:1:0,6
board495.csv,337,5,yes,6:3,0:5:3:1:0,6
board496.csv,34,-,no,5:3,0:4:1:3:0,6
board497.csv,25,4,yes,4:5,0:6:1:2:0,6
board498.csv,69,-,no,5:4,0:5:3:1:0,6
board499.csv,1563,9,yes,7:1,0:2:5:1:0,6
board5.csv,276,6,yes,4:4,0:4:1:3:0,6
board50.csv,15,-,no,5:2,0:1:3:3:0,6
board500.csv,234,-,no,6:2,0:4:1:3:0,6
board501.csv,803,8,yes,2:6,0:3:3:2:0,6
board502.csv,100,-,no,4:4,0:3:3:2:0,6
board503.csv,43,4,yes,6:2,0:3:3:2:0,6
board504.csv,21,-,no,6:2,0:4:1:3:0,6
board505.csv,324,-,no,4:3,0:1:3:3:0,6
board506.csv,61,5,yes,3:5,0:3:3:2:0,6
board507.csv,668,8,yes,5:4,0:5:3:1:0,6
board508.csv,1000,-,no,4:4,0:4:1:3:0,6
board509.csv,24,4,yes,4:4,0:3:3:2:0,6
board51.csv,988,-,no,6:3,0:5:3:1:0,6
board510.csv,93,6,yes,3:5,0:4:1:3:0,6
board511.csv,84,5,yes,4:5,0:6:1:2:0,6
board512.csv,268,8,yes,5:4,0:5:3:1:0,6
board513.csv,31,6,yes,5:2,0:2:1:4:0,6
board514.csv,64,-,no,6:2,0:3:3:2:0,6
board515.csv,36,-,no,6:3,0:5:3:1:0,6
board516.csv,69,-,no,4:5,0:6:1:2:0,6
board517.csv,2167,7,yes,4:5,0:6:1:2:0,6
board518.csv,121,4,yes,7:2,0:5:3:1:0,6
board519.csv,1056,-,no,7:2,0:6:1:2:0,6
board52.csv,858,21,yes,4:3,0:1:3:3:0,6
board520.csv,492,-,no,4:5,0:4:5:0:0,6
board521.csv,319,6,yes,4:4,0:3:3:2:0,6
board522.csv,479,8,yes,5:3,0:4:1:3:0,6
board523.csv,436,6,yes,7:2,0:6:1:2:0,6
board524.csv,928,-,no,3:5,0:4:1:3:0,6
board525.csv,179,7,yes,2:6,0:3:3:2:0,6
board526.csv,571,11,yes,5:3,0:2:5:1:0,6
board527.csv,106,5,yes,3:5,0:3:3:2:0,6
board528.csv,63,5,yes,5:3,0:3:3:2:0,6
board529.csv,517,13,yes,4:4,0:3:3:2:0,6
board53.csv,144,-,no,5:4,0:5:3:1:0,6
board530.csv,162,8,yes,4:4,0:4:1:3:0,6
board531.csv,1934,-,no,7:2,0:5:3:1:0,6
board532.csv,797,6,yes,5:5,0:8:1:1:0,6
board533.csv,96,6,yes,3:5,0:4:1:3:0,6
